Id,OrgId,IncidentId,AlertId,Timestamp,DetectorId,AlertTitle,Category,MitreTechniques,IncidentGrade,ActionGrouped,ActionGranular,EntityType,EvidenceRole,DeviceId,Sha256,IpAddress,Url,AccountSid,AccountUpn,AccountObjectId,AccountName,DeviceName,NetworkMessageId,EmailClusterId,RegistryKey,RegistryValueName,RegistryValueData,ApplicationId,ApplicationName,OAuthApplicationId,ThreatFamily,FileName,FolderPath,ResourceIdName,ResourceType,Roles,OSFamily,OSVersion,AntispamDirection,SuspicionLevel,LastVerdict,CountryCode,State,City
1082331762704,20,722,709,2024-05-30T15:17:41.000Z,49,35,CommandAndControl,T1046;T1030;T1071;T1071.001,BenignPositive,,,Ip,Related,98799,138268,34070,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
661424967916,36,5001,11860,2024-06-05T10:21:44.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,19920,17338,20011,22008,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
1022202219990,1798,95976,560272,2024-06-05T19:24:21.000Z,9,74,Execution,,FalsePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
601295424398,50,0,166746,2024-06-13T01:51:45.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,7129,10592,7149,7754,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
575525619343,496,210144,1530958,2024-06-06T01:01:36.000Z,33,22,InitialAccess,,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,6988,10190,6894,7401,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1116691500689,3,10319,282356,2024-06-05T13:35:32.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,2,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
326417518248,3,300011,786592,2024-06-05T14:01:53.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,100,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1314259993954,44,33617,44407,2024-06-12T05:44:38.000Z,50,36,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,1891,425863,453297,153085,463825,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
661424968454,4,1924,498,2024-05-28T09:33:05.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,393,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
764504181718,124,60463,587706,2024-06-12T22:17:56.000Z,9,64,Execution,,FalsePositive,,,File,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,71,117668,3586,,,5,66,,,,242,1445,10630
326417517257,40,18458,131624,2024-06-14T09:34:28.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,42239,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,4665,10381,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
292057777993,45,44651,118940,2024-06-11T18:06:38.000Z,6,5,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,1,1,1,1,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
111669153480,3,14895,110115,2024-06-13T15:34:07.000Z,3,545,Malware,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,115772,202162,108413,122698,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1460288883175,954,65950,481318,2024-06-14T07:37:11.000Z,13,11,InitialAccess,T1566,BenignPositive,,,User,Impacted,98799,138268,360606,160396,1513,366,1510,1537,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
420906796834,456,130079,303544,2024-06-06T15:37:04.000Z,10,8,InitialAccess,T1566.001,BenignPositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
506806142409,32,7618,196658,2024-06-07T12:22:05.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,157617,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
549755817881,208,8376,8529,2024-06-12T23:15:06.000Z,114,92,CredentialAccess,T1003;T1005;T1119;T1539;T1550.004;T1552.001;T1555.003;T1555.004,BenignPositive,,,File,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,20,9622,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1391569407368,2,6889,15728,2024-06-07T16:52:07.000Z,15,13,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,283685,425863,453297,153085,256376,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
171798695635,3,302743,781222,2024-06-10T08:17:07.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,1,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1563368097789,49,292188,750445,2024-06-07T00:07:24.000Z,2,2,CommandAndControl,,TruePositive,,,Process,Related,98799,0,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,0,2,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
34359739146,82,3660,925,2024-06-06T09:55:56.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,User,Impacted,98799,138268,360606,160396,2108,1098,2104,2206,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1537598292006,6,24736,696118,2024-06-10T05:19:59.000Z,2,2,CommandAndControl,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,466,616,459,498,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
386547057366,370,79897,659041,2024-06-03T06:46:41.000Z,25,17,InitialAccess,,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,312,425863,453297,153085,120444,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1451698949676,3,18740,200762,2024-06-11T15:28:54.000Z,3,142,SuspiciousActivity,,BenignPositive,,,Process,Related,98799,189,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,17,81,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
25769808316,69,82280,447149,2024-06-07T14:18:01.000Z,6,5,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,36330,425863,453297,153085,245416,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1245540517659,0,83,394308,2024-06-07T07:43:17.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086666666,3827,404,1018517,2024-06-05T12:34:36.000Z,19,15,InitialAccess,,FalsePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
833223656091,22,197,853507,2024-06-04T15:35:20.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,86,128,79,101,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1374389536545,0,267,86139,2024-06-08T13:20:40.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,4107,5643,4114,4408,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1288490192878,10,240,1702,2024-05-22T23:11:26.000Z,12,541,Impact,,TruePositive,,,Ip,Related,98799,138268,6425,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
51539612457,868,14993,317410,2024-06-14T23:07:54.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,222,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,0,22,41
1546188230090,35,165,1215039,2024-06-05T06:12:33.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,707,942,696,750,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1546188228377,45,4868,27177,2024-06-11T18:12:38.000Z,6,5,InitialAccess,T1566,FalsePositive,,,User,Impacted,98799,138268,360606,160396,1,3,1,1,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
850403526957,48,449406,1395325,2024-06-10T23:53:20.000Z,5,72,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1348619733773,29,263,371,2024-06-09T14:36:37.000Z,54,33,Persistence,T1078;T1098,BenignPositive,,,Ip,Related,98799,138268,99367,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
738734377691,8,30942,734462,2024-06-16T07:47:02.000Z,3,4,SuspiciousActivity,,TruePositive,,,Ip,Related,98799,138268,31597,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1675037248954,231,139407,755144,2024-06-11T02:17:48.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,1,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
171798691841,25,103,64162,2024-06-04T14:57:50.000Z,67,21478,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,400302,425863,453297,153085,1878,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1546188230090,35,165,1239596,2024-06-04T14:57:41.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,User,Impacted,98799,138268,360606,160396,1508,2041,1506,1584,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
386547058545,0,309,520945,2024-06-09T20:17:22.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonRequest,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1606317770316,400,7349,4863,2024-06-07T18:35:50.000Z,27,18,Discovery,T1087;T1087.002,BenignPositive,,,Machine,Related,98799,138268,360606,160396,441377,673934,425863,453297,148293,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Destination,5,66,,,,242,1445,10630
601295425252,201,204205,1552285,2024-06-04T04:37:27.000Z,5,2514,SuspiciousActivity,,BenignPositive,,,Ip,Related,98799,138268,112694,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Contextual,5,66,,,,242,1445,10630
652835032606,2,6163,6978,2024-06-14T13:13:27.000Z,18,14,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,1796,500,1777,1893,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
489626276763,4,2703,501,2024-05-28T09:58:48.000Z,8,7,InitialAccess,T1133,FalsePositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,433,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1297080124443,56,9973,630869,2024-06-14T02:53:25.000Z,222,199,CommandAndControl,T1055;T1105,BenignPositive,,,User,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
206158430789,58,7227,2359,2024-06-11T22:48:13.000Z,11,9,InitialAccess,T1566,BenignPositive,,,MailMessage,Related,98799,138268,360606,160396,441377,28547,425863,453297,153085,262471,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
592705490240,97,17702,67285,2024-06-12T08:45:18.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,28609,425863,453297,153085,42829,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Intraorg,,Malicious,242,1445,10630
515396077255,0,659,186143,2024-06-06T17:58:47.000Z,7,6,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,4,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,12,12,9
833223660123,91,34916,443297,2024-06-14T13:20:19.000Z,824,47365,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,358149,425863,453297,153085,49130,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
566935684655,287,101397,27338,2024-06-07T18:45:42.000Z,10,8,InitialAccess,T1566.001,BenignPositive,,,File,Related,98799,2087,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,4023,117668,3586,,,5,66,,,,242,1445,10630
489626273349,41,79608,52254,2024-06-03T21:01:50.000Z,32,18707,Exfiltration,,TruePositive,,,User,Impacted,98799,138268,360606,160396,284647,418746,245334,287440,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
292057780861,66,140383,349875,2024-06-16T18:03:22.000Z,5,34,SuspiciousActivity,,TruePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
833223655443,6,2364,1142,2024-05-22T12:50:59.000Z,17,1373,Impact,,BenignPositive,,,Ip,Related,98799,138268,2959,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1082331763743,222,17852,868456,2024-06-13T08:50:59.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,393,517,385,423,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
635655161844,31,17,214824,2024-06-04T10:44:54.000Z,93,1501,Exfiltration,,BenignPositive,,,Machine,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,341,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1099511629830,13,3990,7205,2024-06-14T10:32:35.000Z,142,4193,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,34716,9736,3586,,,5,66,,,,242,1445,10630
704374636908,142,104606,56834,2024-06-03T11:19:48.000Z,112,3820,Exfiltration,,FalsePositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,239616,425863,453297,153085,40013,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
472446405999,2,8224,7984,2024-06-04T03:44:20.000Z,18,14,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,5,425863,453297,153085,8846,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1546188228407,262,44897,141376,2024-06-14T00:56:37.000Z,91,68,CredentialAccess,T1110;T1110.001;T1110.003,BenignPositive,,,User,Impacted,98799,138268,360606,160396,80663,134865,81003,88530,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,Suspicious,5,66,,,,242,1445,10630
1692217116205,41,514463,1449951,2024-06-11T17:48:06.000Z,32,140,Exfiltration,,TruePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,199096,0,3586,,,5,66,,,,242,1445,10630
446676602334,2,9731,3184,2024-06-12T10:29:03.000Z,18,14,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,45849,27153,3586,,,5,66,,,,242,1445,10630
1013612281869,6,88094,746928,2024-06-03T10:32:57.000Z,2,2,CommandAndControl,,BenignPositive,,,Url,Related,98799,138268,360606,38,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
755914248533,78,125805,37334,2024-06-04T18:08:44.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,65408,425863,453297,153085,26385,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,Inbound,,NoThreatsFound,242,1445,10630
1219770714118,49,142569,742451,2024-06-04T18:23:34.000Z,2,2,CommandAndControl,,TruePositive,,,Url,Related,98799,138268,360606,462,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1082331760380,0,333,393805,2024-06-03T18:50:54.000Z,4,3,InitialAccess,,TruePositive,,,Ip,Related,98799,138268,25346,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,5,1445,10630
996432415696,846,122221,244887,2024-06-10T18:33:20.000Z,73,54,InitialAccess,T1078;T1078.004,FalsePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,1,1,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086665839,7,175,1726,2024-05-26T14:49:32.000Z,21,85,Impact,,FalsePositive,,,Ip,Related,98799,138268,5771,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1151051240251,334,84356,181818,2024-06-06T21:42:09.000Z,4,3,InitialAccess,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,1764,2370,1764,1858,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
704374641116,826,46837,52842,2024-06-05T05:53:49.000Z,1,1,InitialAccess,T1566.002,BenignPositive,,,File,Related,98799,129167,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,125943,117668,3586,,,5,66,,,,242,1445,10630
695784703786,45,51207,298933,2024-06-13T09:53:08.000Z,6,5,InitialAccess,T1566,FalsePositive,,,Mailbox,Impacted,98799,138268,360606,160396,6,20,4,5,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Malicious,242,1445,10630
936302873478,219,27189,18870,2024-06-05T12:11:33.000Z,644,8872,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,131216,16683,3586,,,5,66,,,,242,1445,10630
1597727835819,84,229,25486,2024-06-03T22:40:47.000Z,68,304,Exfiltration,,TruePositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,194,24,3586,,,5,66,,,,242,1445,10630
678604834947,147,162848,596201,2024-06-16T21:37:01.000Z,9,370,Execution,,TruePositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2,2,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1314259996895,275,33276,15556,2024-06-04T14:43:51.000Z,1,1,InitialAccess,T1566.002,FalsePositive,,,Url,Related,98799,138268,360606,54166,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
893353198348,107,45072,147588,2024-06-11T20:18:17.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,MailCluster,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,Suspicious,242,1445,10630
721554510915,402,121063,937007,2024-06-12T15:34:46.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,391599,521718,401601,362699,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1099511628986,252,26704,17059,2024-06-14T10:38:26.000Z,309,307,InitialAccess,,FalsePositive,,,MailMessage,Related,98799,138268,360606,160396,441377,77465,425863,453297,153085,7720,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
747324310908,116,1090,1086469,2024-06-04T06:18:47.000Z,85,63,Discovery,T1007;T1016;T1018;T1049;T1057;T1059.001;T1087;T1135,,ContainAccount,update stsrefreshtokenvalidfrom timestamp.,User,Impacted,98799,138268,360606,160396,16459,28066,16966,18902,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1228360650756,20,563,755,2024-05-29T13:23:07.000Z,49,35,CommandAndControl,T1046;T1030;T1071;T1071.001,BenignPositive,,,Ip,Related,98799,138268,56850,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1661,7,3112,678,2024-05-25T04:25:18.000Z,21,885,Impact,,FalsePositive,,,Ip,Related,98799,138268,1038,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
34359743094,9,231,436603,2024-06-04T04:33:07.000Z,90,5570,Exfiltration,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,4473,6212,4468,4784,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1460288884904,30,52651,16038,2024-06-06T20:12:32.000Z,37,7880,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,9379,425863,453297,153085,23665,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1073741825802,0,315,167949,2024-06-07T07:59:38.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,CloudLogonSession,Related,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086667348,74,6703,90558,2024-06-12T03:39:57.000Z,2,2,CommandAndControl,,BenignPositive,,,Process,Related,98799,1,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,1,1,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
661424966862,596,248339,248702,2024-06-12T02:46:44.000Z,2,2,CommandAndControl,,BenignPositive,,,Machine,Impacted,12363,138268,360606,160396,441377,673934,425863,453297,20589,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
1116691497989,129,30612,19610,2024-06-07T18:12:51.000Z,104,9079,Exfiltration,,BenignPositive,,,File,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,66726,0,3586,,,5,66,,,,242,1445,10630
171798691841,25,103,70842,2024-06-04T09:52:35.000Z,30,22158,Exfiltration,,BenignPositive,,,MailMessage,Impacted,98799,138268,360606,160396,441377,412327,425863,453297,153085,7702,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
661424965940,48,451367,589119,2024-06-13T09:03:34.000Z,9,45,Execution,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,824,1116,814,879,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1529008362288,133,35707,733116,2024-06-15T04:06:13.000Z,3,4,SuspiciousActivity,,BenignPositive,,,Machine,Impacted,5327,138268,360606,160396,441377,673934,425863,453297,9374,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,Suspicious,Suspicious,242,1445,10630
1125281434724,376,185708,839365,2024-06-16T14:38:22.000Z,0,0,InitialAccess,T1078;T1078.004,FalsePositive,,,User,Impacted,98799,138268,360606,160396,1495,2025,1476,1568,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1511828490659,5,40,824801,2024-06-13T02:13:04.000Z,4,3,InitialAccess,,TruePositive,,,User,Impacted,98799,138268,360606,160396,15,27,13,16,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
438086666160,324,6367,676955,2024-06-03T08:32:19.000Z,457,479,SuspiciousActivity,,BenignPositive,,,User,Impacted,98799,138268,360606,160396,441377,673934,425863,12607,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
352187318301,6,2316,1575,2024-05-24T09:25:52.000Z,17,1413,Impact,,BenignPositive,,,Ip,Related,98799,138268,616,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1614907703934,43,13183,8047,2024-05-24T20:21:55.000Z,52,10,Impact,,BenignPositive,,,Ip,Related,98799,138268,2835,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
987842482202,24,466083,1382459,2024-06-07T20:19:38.000Z,5,50,SuspiciousActivity,,BenignPositive,,,CloudApplication,Impacted,98799,138268,360606,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,0,0,881,,289573,117668,3586,,,5,66,,,,242,1445,10630
1305670059947,227,1045,21406,2024-06-12T12:29:57.000Z,1,1,InitialAccess,T1566.002,TruePositive,,,Mailbox,Impacted,98799,138268,360606,160396,64,19,58,70,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
962072675970,1,320,74195,2024-06-05T18:27:57.000Z,0,0,InitialAccess,T1078;T1078.004,TruePositive,,,Ip,Related,98799,138268,4104,160396,441377,673934,425863,453297,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,,3,5,21
790273982874,79,1377,188750,2024-06-04T09:29:37.000Z,56,40,CredentialAccess,T1003;T1012;T1552.002,FalsePositive,,,Machine,Impacted,1711,138268,360606,160396,441377,673934,425863,453297,3630,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,0,0,,Suspicious,Suspicious,242,1445,10630
790273985595,228,77827,237253,2024-06-05T13:29:13.000Z,6,5,InitialAccess,T1566,BenignPositive,,,Mailbox,Impacted,98799,138268,360606,160396,29293,33273,29185,30880,153085,529644,,1631,635,860,2251,3421,881,,289573,117668,3586,,,5,66,,,NoThreatsFound,242,1445,10630
